"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","ppltrst","imbgeco","hhmmb","agea","eduyrs"
"ESS4e04_6",4,"4.6","14.11.2023",1708,"FI",1,0.8637544,0.2007241,0.17337632,,,,7,5,4,57,12
"ESS4e04_6",4,"4.6","14.11.2023",1709,"FI",1,0.8856809,0.2007241,0.1777775,,,,3,8,2,75,10
"ESS4e04_6",4,"4.6","14.11.2023",1710,"FI",1,1.1081207,0.2007241,0.22242652,,,,6,5,3,25,11
"ESS4e04_6",4,"4.6","14.11.2023",1711,"FI",1,0.9926534,0.2007241,0.19924946,,,,8,3,2,57,12
"ESS4e04_6",4,"4.6","14.11.2023",1713,"FI",1,1.0418897,0.2007241,0.20913236,,,,7,9,5,50,23
"ESS4e04_6",4,"4.6","14.11.2023",1714,"FI",1,1.0285867,0.2007241,0.20646214,,,,4,1,1,65,12
"ESS4e04_6",4,"4.6","14.11.2023",1715,"FI",1,1.0574304,0.2007241,0.21225175,,,,8,8,7,39,11
"ESS4e04_6",4,"4.6","14.11.2023",1716,"FI",1,0.9927482,0.2007241,0.19926849,,,,7,7,1,57,17
"ESS4e04_6",4,"4.6","14.11.2023",1718,"FI",1,0.9046111,0.2007241,0.18157725,,,,3,0,2,70,5
"ESS4e04_6",4,"4.6","14.11.2023",1719,"FI",1,1.2201585,0.2007241,0.2449152,,,,5,5,2,25,15
"ESS4e04_6",4,"4.6","14.11.2023",1721,"FI",1,1.2201585,0.2007241,0.2449152,,,,6,7,3,19,12
"ESS4e04_6",4,"4.6","14.11.2023",1723,"FI",1,1.008228,0.2007241,0.20237564,,,,5,3,3,39,15
"ESS4e04_6",4,"4.6","14.11.2023",1724,"FI",1,0.9046111,0.2007241,0.18157725,,,,7,5,2,64,9
"ESS4e04_6",4,"4.6","14.11.2023",1727,"FI",1,1.0178521,0.2007241,0.20430744,,,,5,7,2,63,12
"ESS4e04_6",4,"4.6","14.11.2023",1728,"FI",1,1.0285867,0.2007241,0.20646214,,,,5,7,2,63,13
"ESS4e04_6",4,"4.6","14.11.2023",1729,"FI",1,1.0285867,0.2007241,0.20646214,,,,8,4,2,56,11
"ESS4e04_6",4,"4.6","14.11.2023",1730,"FI",1,1.3943124,0.2007241,0.2798721,,,,8,6,2,17,11
"ESS4e04_6",4,"4.6","14.11.2023",1733,"FI",1,1.0418897,0.2007241,0.20913236,,,,6,5,5,50,32
"ESS4e04_6",4,"4.6","14.11.2023",1734,"FI",1,1.0178521,0.2007241,0.20430744,,,,5,4,1,73,9
"ESS4e04_6",4,"4.6","14.11.2023",1736,"FI",1,0.9099709,0.2007241,0.18265308,,,,8,8,7,36,19
"ESS4e04_6",4,"4.6","14.11.2023",1737,"FI",1,0.94035214,0.2007241,0.18875134,,,,7,7,4,48,15
"ESS4e04_6",4,"4.6","14.11.2023",1738,"FI",1,0.98345923,0.2007241,0.19740397,,,,8,3,3,50,10
"ESS4e04_6",4,"4.6","14.11.2023",1740,"FI",1,0.9543783,0.2007241,0.19156672,,,,6,88,3,36,12
"ESS4e04_6",4,"4.6","14.11.2023",1741,"FI",1,0.94035214,0.2007241,0.18875134,,,,8,8,4,46,20
"ESS4e04_6",4,"4.6","14.11.2023",1743,"FI",1,0.9927482,0.2007241,0.19926849,,,,5,5,2,79,6
"ESS4e04_6",4,"4.6","14.11.2023",1747,"FI",1,0.9915075,0.2007241,0.19901945,,,,9,7,1,81,15
"ESS4e04_6",4,"4.6","14.11.2023",1748,"FI",1,1.0178521,0.2007241,0.20430744,,,,9,0,1,77,6
"ESS4e04_6",4,"4.6","14.11.2023",1750,"FI",1,1.0896515,0.2007241,0.2187193,,,,8,6,2,53,10
"ESS4e04_6",4,"4.6","14.11.2023",1751,"FI",1,1.008228,0.2007241,0.20237564,,,,8,4,2,42,16
"ESS4e04_6",4,"4.6","14.11.2023",1756,"FI",1,1.3943124,0.2007241,0.2798721,,,,7,5,3,17,10
"ESS4e04_6",4,"4.6","14.11.2023",1760,"FI",1,1.2201585,0.2007241,0.2449152,,,,5,3,4,23,12
"ESS4e04_6",4,"4.6","14.11.2023",1761,"FI",1,1.0574304,0.2007241,0.21225175,,,,6,6,4,49,12
"ESS4e04_6",4,"4.6","14.11.2023",1762,"FI",1,1.0285867,0.2007241,0.20646214,,,,5,7,2,63,15
"ESS4e04_6",4,"4.6","14.11.2023",1763,"FI",1,0.6458827,0.2007241,0.12964423,,,,8,7,1,30,19
"ESS4e04_6",4,"4.6","14.11.2023",1764,"FI",1,1.1081207,0.2007241,0.22242652,,,,5,4,2,23,13
"ESS4e04_6",4,"4.6","14.11.2023",1767,"FI",1,1.2201585,0.2007241,0.2449152,,,,9,6,1,22,15
"ESS4e04_6",4,"4.6","14.11.2023",1769,"FI",1,1.0896515,0.2007241,0.2187193,,,,7,6,4,43,17
"ESS4e04_6",4,"4.6","14.11.2023",1771,"FI",1,1.0285867,0.2007241,0.20646214,,,,3,7,2,64,10
"ESS4e04_6",4,"4.6","14.11.2023",1772,"FI",1,1.1836997,0.2007241,0.23759706,,,,5,7,3,17,10
"ESS4e04_6",4,"4.6","14.11.2023",1773,"FI",1,1.3943124,0.2007241,0.2798721,,,,3,7,2,32,12
"ESS4e04_6",4,"4.6","14.11.2023",1775,"FI",1,0.9926534,0.2007241,0.19924946,,,,6,5,2,59,12
"ESS4e04_6",4,"4.6","14.11.2023",1778,"FI",1,1.0418897,0.2007241,0.20913236,,,,5,5,2,40,14
"ESS4e04_6",4,"4.6","14.11.2023",1779,"FI",1,1.0285867,0.2007241,0.20646214,,,,8,7,3,62,10
"ESS4e04_6",4,"4.6","14.11.2023",1781,"FI",1,1.0285867,0.2007241,0.20646214,,,,7,7,2,72,13
"ESS4e04_6",4,"4.6","14.11.2023",1783,"FI",1,1.3499254,0.2007241,0.27096257,,,,5,5,5,48,9
"ESS4e04_6",4,"4.6","14.11.2023",1786,"FI",1,1.2333444,0.2007241,0.24756195,,,,7,4,6,16,9
"ESS4e04_6",4,"4.6","14.11.2023",1787,"FI",1,0.78714466,0.2007241,0.1579989,,,,8,1,2,89,1
"ESS4e04_6",4,"4.6","14.11.2023",1788,"FI",1,0.8856809,0.2007241,0.1777775,,,,3,88,2,71,9
"ESS4e04_6",4,"4.6","14.11.2023",1789,"FI",1,0.78714466,0.2007241,0.1579989,,,,4,4,1,62,12
"ESS4e04_6",4,"4.6","14.11.2023",1790,"FI",1,0.9201199,0.2007241,0.18469024,,,,8,7,2,38,15
"ESS4e04_6",4,"4.6","14.11.2023",1791,"FI",1,1.0617173,0.2007241,0.21311224,,,,6,7,3,26,15
"ESS4e04_6",4,"4.6","14.11.2023",1792,"FI",1,1.0617173,0.2007241,0.21311224,,,,10,7,3,32,15
"ESS4e04_6",4,"4.6","14.11.2023",1793,"FI",1,0.8773065,0.2007241,0.17609656,,,,6,3,2,52,14
"ESS4e04_6",4,"4.6","14.11.2023",1794,"FI",1,0.8950217,0.2007241,0.17965242,,,,4,3,2,65,9
"ESS4e04_6",4,"4.6","14.11.2023",1795,"FI",1,0.9642279,0.2007241,0.19354378,,,,8,1,1,25,11
"ESS4e04_6",4,"4.6","14.11.2023",1796,"FI",1,0.9065972,0.2007241,0.1819759,,,,7,7,2,52,15
"ESS4e04_6",4,"4.6","14.11.2023",1797,"FI",1,1.0617173,0.2007241,0.21311224,,,,6,7,3,26,12
"ESS4e04_6",4,"4.6","14.11.2023",1798,"FI",1,0.7825373,0.2007241,0.1570741,,,,7,3,2,27,16
"ESS4e04_6",4,"4.6","14.11.2023",1799,"FI",1,0.78714466,0.2007241,0.1579989,,,,6,6,2,67,8
"ESS4e04_6",4,"4.6","14.11.2023",1800,"FI",1,0.94815695,0.2007241,0.19031794,,,,9,8,2,54,15
"ESS4e04_6",4,"4.6","14.11.2023",1801,"FI",1,0.78714466,0.2007241,0.1579989,,,,5,1,2,60,11
"ESS4e04_6",4,"4.6","14.11.2023",1803,"FI",1,0.94815695,0.2007241,0.19031794,,,,8,7,2,42,12
"ESS4e04_6",4,"4.6","14.11.2023",1804,"FI",1,0.9046111,0.2007241,0.18157725,,,,7,6,2,85,10
"ESS4e04_6",4,"4.6","14.11.2023",1807,"FI",1,1.0574304,0.2007241,0.21225175,,,,9,5,2,52,15
"ESS4e04_6",4,"4.6","14.11.2023",1808,"FI",1,0.9543783,0.2007241,0.19156672,,,,5,3,4,37,13
"ESS4e04_6",4,"4.6","14.11.2023",1809,"FI",1,0.5829381,0.2007241,0.117009714,,,,7,7,4,33,16
"ESS4e04_6",4,"4.6","14.11.2023",1813,"FI",1,0.9543783,0.2007241,0.19156672,,,,7,5,3,54,14
"ESS4e04_6",4,"4.6","14.11.2023",1816,"FI",1,1.1012477,0.2007241,0.22104694,,,,7,3,4,30,15
"ESS4e04_6",4,"4.6","14.11.2023",1817,"FI",1,0.8164521,0.2007241,0.1638816,,,,5,1,3,55,8
"ESS4e04_6",4,"4.6","14.11.2023",1818,"FI",1,0.8164521,0.2007241,0.1638816,,,,4,2,1,86,4
"ESS4e04_6",4,"4.6","14.11.2023",1820,"FI",1,1.1273521,0.2007241,0.22628674,,,,7,10,2,54,11
"ESS4e04_6",4,"4.6","14.11.2023",1821,"FI",1,0.78714466,0.2007241,0.1579989,,,,6,3,2,68,8
"ESS4e04_6",4,"4.6","14.11.2023",1822,"FI",1,0.9425508,0.2007241,0.18919265,,,,5,3,2,75,7
"ESS4e04_6",4,"4.6","14.11.2023",1824,"FI",1,1.2778331,0.2007241,0.2564919,,,,8,6,2,51,12
"ESS4e04_6",4,"4.6","14.11.2023",1825,"FI",1,1.2333444,0.2007241,0.24756195,,,,7,7,5,15,8
"ESS4e04_6",4,"4.6","14.11.2023",1826,"FI",1,1.060541,0.2007241,0.21287614,,,,6,4,1,70,9
"ESS4e04_6",4,"4.6","14.11.2023",1830,"FI",1,0.8164521,0.2007241,0.1638816,,,,7,5,3,68,6
"ESS4e04_6",4,"4.6","14.11.2023",1831,"FI",1,0.8959142,0.2007241,0.17983156,,,,4,4,2,65,10
"ESS4e04_6",4,"4.6","14.11.2023",1832,"FI",1,0.98345923,0.2007241,0.19740397,,,,8,6,3,40,15
"ESS4e04_6",4,"4.6","14.11.2023",1833,"FI",1,0.98345923,0.2007241,0.19740397,,,,6,5,2,50,12
"ESS4e04_6",4,"4.6","14.11.2023",1834,"FI",1,0.9926534,0.2007241,0.19924946,,,,5,7,1,62,12
"ESS4e04_6",4,"4.6","14.11.2023",1835,"FI",1,0.9046111,0.2007241,0.18157725,,,,4,2,2,57,7
"ESS4e04_6",4,"4.6","14.11.2023",1836,"FI",1,1.0285867,0.2007241,0.20646214,,,,8,8,3,56,12
"ESS4e04_6",4,"4.6","14.11.2023",1837,"FI",1,1.0896515,0.2007241,0.2187193,,,,6,6,2,53,8
"ESS4e04_6",4,"4.6","14.11.2023",1838,"FI",1,1.2201585,0.2007241,0.2449152,,,,8,5,2,24,13
"ESS4e04_6",4,"4.6","14.11.2023",1839,"FI",1,1.0418897,0.2007241,0.20913236,,,,6,6,3,47,17
"ESS4e04_6",4,"4.6","14.11.2023",1840,"FI",1,0.9927482,0.2007241,0.19926849,,,,6,9,2,57,17
"ESS4e04_6",4,"4.6","14.11.2023",1841,"FI",1,1.1836997,0.2007241,0.23759706,,,,6,5,4,16,9
"ESS4e04_6",4,"4.6","14.11.2023",1843,"FI",1,0.9926534,0.2007241,0.19924946,,,,6,6,1,56,15
"ESS4e04_6",4,"4.6","14.11.2023",1844,"FI",1,1.0896515,0.2007241,0.2187193,,,,4,3,2,51,11
"ESS4e04_6",4,"4.6","14.11.2023",1845,"FI",1,0.9926534,0.2007241,0.19924946,,,,3,4,1,62,8
"ESS4e04_6",4,"4.6","14.11.2023",1846,"FI",1,0.9926534,0.2007241,0.19924946,,,,3,6,1,61,14
"ESS4e04_6",4,"4.6","14.11.2023",1847,"FI",1,1.0285867,0.2007241,0.20646214,,,,5,8,2,55,11
"ESS4e04_6",4,"4.6","14.11.2023",1849,"FI",1,0.9927482,0.2007241,0.19926849,,,,5,6,2,76,14
"ESS4e04_6",4,"4.6","14.11.2023",1850,"FI",1,1.2201585,0.2007241,0.2449152,,,,7,10,2,28,15
"ESS4e04_6",4,"4.6","14.11.2023",1854,"FI",1,1.0418897,0.2007241,0.20913236,,,,7,7,4,38,18
"ESS4e04_6",4,"4.6","14.11.2023",1855,"FI",1,1.0574304,0.2007241,0.21225175,,,,5,5,5,38,12
"ESS4e04_6",4,"4.6","14.11.2023",1856,"FI",1,1.1836997,0.2007241,0.23759706,,,,8,5,5,17,11
"ESS4e04_6",4,"4.6","14.11.2023",1857,"FI",1,0.98345923,0.2007241,0.19740397,,,,5,4,5,54,11
"ESS4e04_6",4,"4.6","14.11.2023",1859,"FI",1,0.8164521,0.2007241,0.1638816,,,,4,0,3,56,10
"ESS4e04_6",4,"4.6","14.11.2023",1860,"FI",1,1.1012477,0.2007241,0.22104694,,,,9,7,3,27,14
"ESS4e04_6",4,"4.6","14.11.2023",1865,"FI",1,0.89931613,0.2007241,0.18051441,,,,5,8,2,29,17
"ESS4e04_6",4,"4.6","14.11.2023",1866,"FI",1,1.0178521,0.2007241,0.20430744,,,,10,10,2,67,7
"ESS4e04_6",4,"4.6","14.11.2023",1867,"FI",1,1.1081207,0.2007241,0.22242652,,,,7,6,1,29,12
"ESS4e04_6",4,"4.6","14.11.2023",1869,"FI",1,0.6458827,0.2007241,0.12964423,,,,7,5,2,32,17
"ESS4e04_6",4,"4.6","14.11.2023",1871,"FI",1,0.9926534,0.2007241,0.19924946,,,,8,7,2,75,12
"ESS4e04_6",4,"4.6","14.11.2023",1872,"FI",1,0.8637544,0.2007241,0.17337632,,,,6,8,2,57,10
"ESS4e04_6",4,"4.6","14.11.2023",1874,"FI",1,1.2132568,0.2007241,0.24352989,,,,9,10,3,17,10
"ESS4e04_6",4,"4.6","14.11.2023",1875,"FI",1,1.0617173,0.2007241,0.21311224,,,,8,6,1,25,16
"ESS4e04_6",4,"4.6","14.11.2023",1876,"FI",1,0.7825373,0.2007241,0.1570741,,,,7,5,2,28,20
"ESS4e04_6",4,"4.6","14.11.2023",1880,"FI",1,0.8856809,0.2007241,0.1777775,,,,8,5,1,83,8
"ESS4e04_6",4,"4.6","14.11.2023",1881,"FI",1,0.8950217,0.2007241,0.17965242,,,,5,5,1,66,10
"ESS4e04_6",4,"4.6","14.11.2023",1882,"FI",1,0.8950217,0.2007241,0.17965242,,,,8,6,1,65,10
"ESS4e04_6",4,"4.6","14.11.2023",1883,"FI",1,0.9201199,0.2007241,0.18469024,,,,7,4,2,52,13
"ESS4e04_6",4,"4.6","14.11.2023",1885,"FI",1,1.0617173,0.2007241,0.21311224,,,,6,8,4,34,14
"ESS4e04_6",4,"4.6","14.11.2023",1886,"FI",1,0.9642279,0.2007241,0.19354378,,,,5,6,3,22,10
"ESS4e04_6",4,"4.6","14.11.2023",1887,"FI",1,0.9642279,0.2007241,0.19354378,,,,6,9,1,25,16
"ESS4e04_6",4,"4.6","14.11.2023",1891,"FI",1,0.78714466,0.2007241,0.1579989,,,,7,3,2,73,6
"ESS4e04_6",4,"4.6","14.11.2023",1892,"FI",1,0.78714466,0.2007241,0.1579989,,,,8,9,2,60,10
"ESS4e04_6",4,"4.6","14.11.2023",1895,"FI",1,0.8856809,0.2007241,0.1777775,,,,8,5,2,73,8
"ESS4e04_6",4,"4.6","14.11.2023",1896,"FI",1,0.8773065,0.2007241,0.17609656,,,,5,5,1,51,19
"ESS4e04_6",4,"4.6","14.11.2023",1897,"FI",1,0.8856809,0.2007241,0.1777775,,,,9,5,2,61,11
"ESS4e04_6",4,"4.6","14.11.2023",1898,"FI",1,0.8637544,0.2007241,0.17337632,,,,5,6,1,63,17
"ESS4e04_6",4,"4.6","14.11.2023",1899,"FI",1,0.8773065,0.2007241,0.17609656,,,,8,9,4,48,16
"ESS4e04_6",4,"4.6","14.11.2023",1900,"FI",1,1.0299928,0.2007241,0.20674437,,,,8,7,6,17,11
"ESS4e04_6",4,"4.6","14.11.2023",1901,"FI",1,0.8638369,0.2007241,0.17339288,,,,8,5,2,74,19
"ESS4e04_6",4,"4.6","14.11.2023",1902,"FI",1,0.94815695,0.2007241,0.19031794,,,,7,8,1,54,13
"ESS4e04_6",4,"4.6","14.11.2023",1904,"FI",1,0.9642279,0.2007241,0.19354378,,,,5,6,2,23,13
"ESS4e04_6",4,"4.6","14.11.2023",1907,"FI",1,1.0671463,0.2007241,0.21420197,,,,5,4,1,39,15
"ESS4e04_6",4,"4.6","14.11.2023",1908,"FI",1,1.0299928,0.2007241,0.20674437,,,,5,7,3,15,9
"ESS4e04_6",4,"4.6","14.11.2023",1910,"FI",1,0.9065972,0.2007241,0.1819759,,,,8,7,2,38,15
"ESS4e04_6",4,"4.6","14.11.2023",1911,"FI",1,0.8856809,0.2007241,0.1777775,,,,7,6,1,72,9
"ESS4e04_6",4,"4.6","14.11.2023",1912,"FI",1,0.9926534,0.2007241,0.19924946,,,,7,5,2,60,11
"ESS4e04_6",4,"4.6","14.11.2023",1913,"FI",1,1.0178521,0.2007241,0.20430744,,,,5,5,2,69,10
"ESS4e04_6",4,"4.6","14.11.2023",1914,"FI",1,1.0178521,0.2007241,0.20430744,,,,7,7,2,75,8
"ESS4e04_6",4,"4.6","14.11.2023",1915,"FI",1,1.295588,0.2007241,0.26005572,,,,5,6,4,48,9
"ESS4e04_6",4,"4.6","14.11.2023",1916,"FI",1,0.9201199,0.2007241,0.18469024,,,,6,7,4,42,12
"ESS4e04_6",4,"4.6","14.11.2023",1917,"FI",1,0.9642279,0.2007241,0.19354378,,,,7,4,1,22,14
"ESS4e04_6",4,"4.6","14.11.2023",1918,"FI",1,0.8950217,0.2007241,0.17965242,,,,4,5,3,62,12
"ESS4e04_6",4,"4.6","14.11.2023",1920,"FI",1,0.8959142,0.2007241,0.17983156,,,,6,6,1,77,12
"ESS4e04_6",4,"4.6","14.11.2023",1921,"FI",1,0.8948799,0.2007241,0.17962395,,,,6,7,2,80,10
"ESS4e04_6",4,"4.6","14.11.2023",1923,"FI",1,0.6458827,0.2007241,0.12964423,,,,7,1,2,34,14
"ESS4e04_6",4,"4.6","14.11.2023",1925,"FI",1,1.295588,0.2007241,0.26005572,,,,7,7,5,38,10
"ESS4e04_6",4,"4.6","14.11.2023",1927,"FI",1,1.0178521,0.2007241,0.20430744,,,,5,0,3,78,9
"ESS4e04_6",4,"4.6","14.11.2023",1928,"FI",1,0.9915075,0.2007241,0.19901945,,,,7,6,2,59,13
"ESS4e04_6",4,"4.6","14.11.2023",1931,"FI",1,0.9201199,0.2007241,0.18469024,,,,8,4,5,46,12
"ESS4e04_6",4,"4.6","14.11.2023",1932,"FI",1,0.8959142,0.2007241,0.17983156,,,,7,0,2,60,9
"ESS4e04_6",4,"4.6","14.11.2023",1933,"FI",1,0.78714466,0.2007241,0.1579989,,,,6,3,2,72,7
"ESS4e04_6",4,"4.6","14.11.2023",1936,"FI",1,1.1012477,0.2007241,0.22104694,,,,5,8,5,32,14
"ESS4e04_6",4,"4.6","14.11.2023",1937,"FI",1,0.8856809,0.2007241,0.1777775,,,,8,0,2,79,8
"ESS4e04_6",4,"4.6","14.11.2023",1938,"FI",1,0.8856809,0.2007241,0.1777775,,,,10,8,2,73,5
"ESS4e04_6",4,"4.6","14.11.2023",1940,"FI",1,0.9201199,0.2007241,0.18469024,,,,8,4,1,36,13
"ESS4e04_6",4,"4.6","14.11.2023",1941,"FI",1,0.5829381,0.2007241,0.117009714,,,,2,6,2,25,17
"ESS4e04_6",4,"4.6","14.11.2023",1942,"FI",1,1.0001285,0.2007241,0.20074989,,,,6,5,1,33,13
"ESS4e04_6",4,"4.6","14.11.2023",1944,"FI",1,0.5829381,0.2007241,0.117009714,,,,9,6,2,25,18
"ESS4e04_6",4,"4.6","14.11.2023",1945,"FI",1,1.1012477,0.2007241,0.22104694,,,,7,8,1,22,15
"ESS4e04_6",4,"4.6","14.11.2023",1947,"FI",1,0.8948799,0.2007241,0.17962395,,,,5,6,1,71,17
"ESS4e04_6",4,"4.6","14.11.2023",1949,"FI",1,1.2584294,0.2007241,0.2525971,,,,7,5,3,17,9
"ESS4e04_6",4,"4.6","14.11.2023",1951,"FI",1,1.1012477,0.2007241,0.22104694,,,,6,8,2,25,17
"ESS4e04_6",4,"4.6","14.11.2023",1952,"FI",1,0.8948799,0.2007241,0.17962395,,,,5,8,2,61,19
"ESS4e04_6",4,"4.6","14.11.2023",1954,"FI",1,0.92834556,0.2007241,0.18634132,,,,8,7,1,67,14
"ESS4e04_6",4,"4.6","14.11.2023",1955,"FI",1,0.91865706,0.2007241,0.18439661,,,,5,3,1,85,6
"ESS4e04_6",4,"4.6","14.11.2023",1957,"FI",1,0.8164521,0.2007241,0.1638816,,,,3,4,2,55,8
"ESS4e04_6",4,"4.6","14.11.2023",1958,"FI",1,0.98345923,0.2007241,0.19740397,,,,7,7,2,43,14
"ESS4e04_6",4,"4.6","14.11.2023",1959,"FI",1,0.91865706,0.2007241,0.18439661,,,,8,5,1,83,6
"ESS4e04_6",4,"4.6","14.11.2023",1960,"FI",1,1.1068789,0.2007241,0.22217727,,,,5,5,2,53,10
"ESS4e04_6",4,"4.6","14.11.2023",1962,"FI",1,0.8116731,0.2007241,0.16292235,,,,8,6,2,26,16
"ESS4e04_6",4,"4.6","14.11.2023",1964,"FI",1,0.8948799,0.2007241,0.17962395,,,,4,5,2,61,13
"ESS4e04_6",4,"4.6","14.11.2023",1965,"FI",1,0.92834556,0.2007241,0.18634132,,,,7,5,2,68,11
"ESS4e04_6",4,"4.6","14.11.2023",1966,"FI",1,1.0001285,0.2007241,0.20074989,,,,6,8,1,30,17
"ESS4e04_6",4,"4.6","14.11.2023",1967,"FI",1,1.0001285,0.2007241,0.20074989,,,,8,7,1,23,15
"ESS4e04_6",4,"4.6","14.11.2023",1969,"FI",1,0.94035214,0.2007241,0.18875134,,,,8,3,3,36,24
"ESS4e04_6",4,"4.6","14.11.2023",1970,"FI",1,0.9642279,0.2007241,0.19354378,,,,7,7,1,20,13
"ESS4e04_6",4,"4.6","14.11.2023",1971,"FI",1,1.1012477,0.2007241,0.22104694,,,,8,8,2,19,12
"ESS4e04_6",4,"4.6","14.11.2023",1973,"FI",1,0.8948799,0.2007241,0.17962395,,,,7,7,2,61,19
"ESS4e04_6",4,"4.6","14.11.2023",1974,"FI",1,1.0001285,0.2007241,0.20074989,,,,5,4,4,25,12
"ESS4e04_6",4,"4.6","14.11.2023",1975,"FI",1,0.5829381,0.2007241,0.117009714,,,,6,4,2,29,17
"ESS4e04_6",4,"4.6","14.11.2023",1976,"FI",1,0.92834556,0.2007241,0.18634132,,,,10,7,2,68,14
"ESS4e04_6",4,"4.6","14.11.2023",1978,"FI",1,0.8959142,0.2007241,0.17983156,,,,5,6,1,87,6
"ESS4e04_6",4,"4.6","14.11.2023",1979,"FI",1,0.8959142,0.2007241,0.17983156,,,,8,2,2,59,15
"ESS4e04_6",4,"4.6","14.11.2023",1980,"FI",1,0.8164521,0.2007241,0.1638816,,,,8,3,2,59,9
"ESS4e04_6",4,"4.6","14.11.2023",1982,"FI",1,0.91865706,0.2007241,0.18439661,,,,8,7,2,87,6
"ESS4e04_6",4,"4.6","14.11.2023",1983,"FI",1,0.9099709,0.2007241,0.18265308,,,,6,4,2,54,12
"ESS4e04_6",4,"4.6","14.11.2023",1984,"FI",1,0.8164521,0.2007241,0.1638816,,,,10,0,2,86,9
"ESS4e04_6",4,"4.6","14.11.2023",1985,"FI",1,0.8959142,0.2007241,0.17983156,,,,8,6,2,64,12
"ESS4e04_6",4,"4.6","14.11.2023",1986,"FI",1,0.91865706,0.2007241,0.18439661,,,,5,6,2,63,11
"ESS4e04_6",4,"4.6","14.11.2023",1988,"FI",1,0.8959997,0.2007241,0.17984873,,,,4,6,2,75,15
"ESS4e04_6",4,"4.6","14.11.2023",1992,"FI",1,0.9099709,0.2007241,0.18265308,,,,8,6,4,46,21
"ESS4e04_6",4,"4.6","14.11.2023",1993,"FI",1,1.2584294,0.2007241,0.2525971,,,,6,5,8,18,11
"ESS4e04_6",4,"4.6","14.11.2023",1994,"FI",1,0.98345923,0.2007241,0.19740397,,,,8,6,2,52,14
"ESS4e04_6",4,"4.6","14.11.2023",1995,"FI",1,0.8959997,0.2007241,0.17984873,,,,4,7,2,64,14
"ESS4e04_6",4,"4.6","14.11.2023",1996,"FI",1,0.92834556,0.2007241,0.18634132,,,,7,7,2,67,10
"ESS4e04_6",4,"4.6","14.11.2023",1997,"FI",1,0.9543783,0.2007241,0.19156672,,,,7,3,2,54,15
"ESS4e04_6",4,"4.6","14.11.2023",1998,"FI",1,1.1693263,0.2007241,0.23471196,,,,7,6,4,50,15
"ESS4e04_6",4,"4.6","14.11.2023",2000,"FI",1,1.2584294,0.2007241,0.2525971,,,,8,4,3,18,12
"ESS4e04_6",4,"4.6","14.11.2023",2001,"FI",1,0.91865706,0.2007241,0.18439661,,,,9,8,2,76,11
"ESS4e04_6",4,"4.6","14.11.2023",2002,"FI",1,0.8116731,0.2007241,0.16292235,,,,8,5,3,34,19
"ESS4e04_6",4,"4.6","14.11.2023",2003,"FI",1,1.0683421,0.2007241,0.214442,,,,8,5,6,18,11
"ESS4e04_6",4,"4.6","14.11.2023",2004,"FI",1,0.9099709,0.2007241,0.18265308,,,,7,7,3,47,20
"ESS4e04_6",4,"4.6","14.11.2023",2006,"FI",1,0.9099709,0.2007241,0.18265308,,,,7,6,4,37,15
"ESS4e04_6",4,"4.6","14.11.2023",2007,"FI",1,1.1012477,0.2007241,0.22104694,,,,8,5,3,22,12
"ESS4e04_6",4,"4.6","14.11.2023",2009,"FI",1,1.0001285,0.2007241,0.20074989,,,,7,8,5,22,14
"ESS4e04_6",4,"4.6","14.11.2023",2010,"FI",1,0.8164521,0.2007241,0.1638816,,,,8,5,1,86,8
"ESS4e04_6",4,"4.6","14.11.2023",2012,"FI",1,0.91865706,0.2007241,0.18439661,,,,6,7,1,79,6
"ESS4e04_6",4,"4.6","14.11.2023",2013,"FI",1,1.0683421,0.2007241,0.214442,,,,6,7,4,15,8
"ESS4e04_6",4,"4.6","14.11.2023",2019,"FI",1,0.8164521,0.2007241,0.1638816,,,,5,4,2,55,10
"ESS4e04_6",4,"4.6","14.11.2023",2020,"FI",1,0.98345923,0.2007241,0.19740397,,,,8,5,4,39,14
"ESS4e04_6",4,"4.6","14.11.2023",2021,"FI",1,0.9543783,0.2007241,0.19156672,,,,5,2,2,45,14
"ESS4e04_6",4,"4.6","14.11.2023",2022,"FI",1,1.0683421,0.2007241,0.214442,,,,8,4,5,16,9
"ESS4e04_6",4,"4.6","14.11.2023",2023,"FI",1,1.0001285,0.2007241,0.20074989,,,,8,5,4,20,14
"ESS4e04_6",4,"4.6","14.11.2023",2024,"FI",1,0.9543783,0.2007241,0.19156672,,,,8,9,1,47,12
"ESS4e04_6",4,"4.6","14.11.2023",2027,"FI",1,0.8116731,0.2007241,0.16292235,,,,8,7,3,32,17
"ESS4e04_6",4,"4.6","14.11.2023",2028,"FI",1,0.8948799,0.2007241,0.17962395,,,,6,4,1,63,88
"ESS4e04_6",4,"4.6","14.11.2023",2030,"FI",1,1.0001285,0.2007241,0.20074989,,,,4,1,1,23,12
"ESS4e04_6",4,"4.6","14.11.2023",2031,"FI",1,1.2584294,0.2007241,0.2525971,,,,8,8,3,18,11
"ESS4e04_6",4,"4.6","14.11.2023",2032,"FI",1,0.5829381,0.2007241,0.117009714,,,,7,6,6,34,16
"ESS4e04_6",4,"4.6","14.11.2023",2033,"FI",1,0.8959142,0.2007241,0.17983156,,,,7,8,2,66,11
